KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
3302,"Kab. Banyumas, Jawa Tengah",Jenjang Pendidikan SMA,2.3659
6311,"Kab. Balangan, Kalimantan Selatan",Jenjang Pendidikan SMA,2.3529
7106,"Kab. Minahasa Utara, Sulawesi Utara",Jenjang Pendidikan SMA,2.3529
6401,"Kab. Paser, Kalimantan Timur",Jenjang Pendidikan SMA,2.3529
9402,"Kab. Jaya Wijaya, Papua",Jenjang Pendidikan SMA,2.3256
9107,"Kab. Sorong, Papua Barat",Jenjang Pendidikan SMA,2.3077
3322,"Kab. Semarang, Jawa Tengah",Jenjang Pendidikan SMA,2.267
7371,"Kota Makassar, Sulawesi Selatan",Jenjang Pendidikan SMA,2.2362
6309,"Kab. Tabalong, Kalimantan Selatan",Jenjang Pendidikan SMA,2.2059
9412,"Kab. Mimika, Papua",Jenjang Pendidikan SMA,2.1978
3306,"Kab. Purworejo, Jawa Tengah",Jenjang Pendidikan SMA,2.1672
9409,"Kab. Biak Numfor, Papua",Jenjang Pendidikan SMA,2.1622
3329,"Kab. Brebes, Jawa Tengah",Jenjang Pendidikan SMA,2.1201
3514,"Kab. Pasuruan, Jawa Timur",Jenjang Pendidikan SMA,2.069
3471,"Kota Yogyakarta, D.I. Yogyakarta",Jenjang Pendidikan SMA,2.0679
3310,"Kab. Klaten, Jawa Tengah",Jenjang Pendidikan SMA,2.0243
6405,"Kab. Berau, Kalimantan Timur",Jenjang Pendidikan SMA,1.9802
5104,"Kab. Gianyar, Bali",Jenjang Pendidikan SMA,1.9704
7502,"Kab. Gorontalo, Gorontalo",Jenjang Pendidikan SMA,1.9643
1612,"Kab. Penukal Abab Lematang Ilir, Sumatera Selatan",Jenjang Pendidikan SMA,1.9481
1508,"Kab. Tebo, Jambi",Jenjang Pendidikan SMA,1.9231
3308,"Kab. Magelang, Jawa Tengah",Jenjang Pendidikan SMA,1.9149
1211,"Kab. Karo, Sumatera Utara",Jenjang Pendidikan SMA,1.9126
3201,"Kab. Bogor, Jawa Barat",Jenjang Pendidikan SMA,1.9112
7505,"Kab. Gorontalo Utara, Gorontalo",Jenjang Pendidikan SMA,1.9108
9105,"Kab. Manokwari, Papua Barat",Jenjang Pendidikan SMA,1.9048
7401,"Kab. Buton, Sulawesi Tenggara",Jenjang Pendidikan SMA,1.8957
7472,"Kota Baubau, Sulawesi Tenggara",Jenjang Pendidikan SMA,1.8605
1871,"Kota Bandar Lampung, Lampung",Jenjang Pendidikan SMA,1.8559
1202,"Kab. Mandailing Natal, Sumatera Utara",Jenjang Pendidikan SMA,1.8116
6209,"Kab. Katingan, Kalimantan Tengah",Jenjang Pendidikan SMA,1.7857
3175,"Kota Jakarta Utara, D.K.I. Jakarta",Jenjang Pendidikan SMA,1.7689
3504,"Kab. Tulungagung, Jawa Timur",Jenjang Pendidikan SMA,1.7677
3305,"Kab. Kebumen, Jawa Tengah",Jenjang Pendidikan SMA,1.75
7271,"Kota Palu, Sulawesi Tengah",Jenjang Pendidikan SMA,1.7157
3673,"Kota Serang, Banten",Jenjang Pendidikan SMA,1.6713
1273,"Kota Pematangsiantar, Sumatera Utara",Jenjang Pendidikan SMA,1.6701
1605,"Kab. Musi Rawas, Sumatera Selatan",Jenjang Pendidikan SMA,1.6234
7203,"Kab. Morowali, Sulawesi Tengah",Jenjang Pendidikan SMA,1.5873
3578,"Kota Surabaya, Jawa Timur",Jenjang Pendidikan SMA,1.5256
6105,"Kab. Sanggau, Kalimantan Barat",Jenjang Pendidikan SMA,1.5152
1473,"Kota Dumai, Riau",Jenjang Pendidikan SMA,1.5152
3171,"Kota Jakarta Selatan, D.K.I. Jakarta",Jenjang Pendidikan SMA,1.5108
1872,"Kota Metro, Lampung",Jenjang Pendidikan SMA,1.5094
7605,"Kab. Mamuju Utara, Sulawesi Barat",Jenjang Pendidikan SMA,1.5038
3510,"Kab. Banyuwangi, Jawa Timur",Jenjang Pendidikan SMA,1.5015
2171,"Kota Batam, Kepulauan Riau",Jenjang Pendidikan SMA,1.4706
6213,"Kab. Murung Raya, Kalimantan Tengah",Jenjang Pendidikan SMA,1.4286
1208,"Kab. Asahan, Sumatera Utara",Jenjang Pendidikan SMA,1.4141
3271,"Kota Bogor, Jawa Barat",Jenjang Pendidikan SMA,1.4104
3307,"Kab. Wonosobo, Jawa Tengah",Jenjang Pendidikan SMA,1.4085
5208,"Kab. Lombok Utara, Nusa Tenggara Barat",Jenjang Pendidikan SMA,1.3986
5108,"Kab. Buleleng, Bali",Jenjang Pendidikan SMA,1.3917
1117,"Kab. Bener Meriah, Aceh",Jenjang Pendidikan SMA,1.3825
1309,"Kab. Pasaman, Sumatera Barat",Jenjang Pendidikan SMA,1.3825
3579,"Kota Batu, Jawa Timur",Jenjang Pendidikan SMA,1.3699
1278,"Kota Gunungsitoli, Sumatera Utara",Jenjang Pendidikan SMA,1.3699
6101,"Kab. Sambas, Kalimantan Barat",Jenjang Pendidikan SMA,1.3661
6402,"Kab. Kutai Barat, Kalimantan Timur",Jenjang Pendidikan SMA,1.3514
1771,"Kota Bengkulu, Bengkulu",Jenjang Pendidikan SMA,1.3405
5107,"Kab. Karang Asem, Bali",Jenjang Pendidikan SMA,1.3333
1209,"Kab. Simalungun, Sumatera Utara",Jenjang Pendidikan SMA,1.3136
7305,"Kab. Takalar, Sulawesi Selatan",Jenjang Pendidikan SMA,1.3072
1303,"Kab. Solok, Sumatera Barat",Jenjang Pendidikan SMA,1.2903
5102,"Kab. Tabanan, Bali",Jenjang Pendidikan SMA,1.2876
3508,"Kab. Lumajang, Jawa Timur",Jenjang Pendidikan SMA,1.2658
3327,"Kab. Pemalang, Jawa Tengah",Jenjang Pendidikan SMA,1.2315
6106,"Kab. Ketapang, Kalimantan Barat",Jenjang Pendidikan SMA,1.2308
6109,"Kab. Sekadau, Kalimantan Barat",Jenjang Pendidikan SMA,1.227
3311,"Kab. Sukoharjo, Jawa Tengah",Jenjang Pendidikan SMA,1.182
3402,"Kab. Bantul, D.I. Yogyakarta",Jenjang Pendidikan SMA,1.1321
1207,"Kab. Labuhan Batu, Sumatera Utara",Jenjang Pendidikan SMA,1.1111
1706,"Kab. Muko-muko, Bengkulu",Jenjang Pendidikan SMA,1.087
1402,"Kab. Indragiri Hulu, Riau",Jenjang Pendidikan SMA,1.0753
8205,"Kab. halmahera Utara, Maluku Utara",Jenjang Pendidikan SMA,1.0204
3674,"Kota Tangerang Selatan, Banten",Jenjang Pendidikan SMA,1.0056
3303,"Kab. Purbalingga, Jawa Tengah",Jenjang Pendidikan SMA,0.9709
7105,"Kab. Minahasa Selatan, Sulawesi Utara",Jenjang Pendidikan SMA,0.9615
3173,"Kota Jakarta Pusat, D.K.I. Jakarta",Jenjang Pendidikan SMA,0.9245
1306,"Kab. Padang Pariaman, Sumatera Barat",Jenjang Pendidikan SMA,0.9091
3507,"Kab. Malang, Jawa Timur",Jenjang Pendidikan SMA,0.9079
1219,"Kab. Batubara, Sumatera Utara",Jenjang Pendidikan SMA,0.8929
6502,"Kab. Bulungan, Kalimantan Utara",Jenjang Pendidikan SMA,0.8696
5207,"Kab. Sumbawa Barat, Nusa Tenggara Barat",Jenjang Pendidikan SMA,0.8621
3320,"Kab. Jepara, Jawa Tengah",Jenjang Pendidikan SMA,0.8427
3276,"Kota Depok, Jawa Barat",Jenjang Pendidikan SMA,0.8345
6302,"Kab. Kota Baru, Kalimantan Selatan",Jenjang Pendidikan SMA,0.8333
3218,"Kab. Pangandaran, Jawa Barat",Jenjang Pendidikan SMA,0.8197
6403,"Kab. Kutai Kartanegara, Kalimantan Timur",Jenjang Pendidikan SMA,0.818
1113,"Kab. Gayo Lues, Aceh",Jenjang Pendidikan SMA,0.813
1572,"Kota Sungai Penuh, Jambi",Jenjang Pendidikan SMA,0.8
1275,"Kota Medan, Sumatera Utara",Jenjang Pendidikan SMA,0.7137
1505,"Kab. Muaro Jambi, Jambi",Jenjang Pendidikan SMA,0.7117
5106,"Kab. Bangli, Bali",Jenjang Pendidikan SMA,0.7092
1102,"Kab. Aceh Singkil, Aceh",Jenjang Pendidikan SMA,0.6993
6303,"Kota Banjar, Jawa Barat",Jenjang Pendidikan SMA,0.69765
6504,"Kab. Nunukan, Kalimantan Utara",Jenjang Pendidikan SMA,0.6452
3319,"Kab. Kudus, Jawa Tengah",Jenjang Pendidikan SMA,0.641
3501,"Kab. Pacitan, Jawa Timur",Jenjang Pendidikan SMA,0.6329
3313,"Kab. Karanganyar, Jawa Tengah",Jenjang Pendidikan SMA,0.6309
3275,"Kota Bekasi, Jawa Barat",Jenjang Pendidikan SMA,0.622
2172,"Kota Tanjungpinang, Kepulauan Riau",Jenjang Pendidikan SMA,0.6061
1310,"Kab. Solok Selatan, Sumatera Barat",Jenjang Pendidikan SMA,0.6024
3404,"Kab. Sleman, D.I. Yogyakarta",Jenjang Pendidikan SMA,0.5964
5101,"Kab. Jembrana, Bali",Jenjang Pendidikan SMA,0.5682
1222,"Kab. Labuhan Batu Selatan, Sumatera Utara",Jenjang Pendidikan SMA,0.5556
6172,"Kota Singkawang, Kalimantan Barat",Jenjang Pendidikan SMA,0.5495
1174,"Kota Lhokseumawe, Aceh",Jenjang Pendidikan SMA,0.5025
3577,"Kota Madiun, Jawa Timur",Jenjang Pendidikan SMA,0.5
3506,"Kab. Kediri, Jawa Timur",Jenjang Pendidikan SMA,0.4926
1112,"Kab. Aceh Barat Daya, Aceh",Jenjang Pendidikan SMA,0.4902
6371,"Kota Banjarmasin, Kalimantan Selatan",Jenjang Pendidikan SMA,0.4684
1107,"Kab. Aceh Barat, Aceh",Jenjang Pendidikan SMA,0.4545
2101,"Kab. Karimun, Kepulauan Riau",Jenjang Pendidikan SMA,0.4464
1274,"Kota Tebing Tinggi, Sumatera Utara",Jenjang Pendidikan SMA,0.4292
6202,"Kab. Kotawaringin Timur, Kalimantan Tengah",Jenjang Pendidikan SMA,0.4
5171,"Kota Denpasar, Bali",Jenjang Pendidikan SMA,0.396
3403,"Kab. Gunung Kidul, D.I. Yogyakarta",Jenjang Pendidikan SMA,0.3922
3503,"Kab. Trenggalek, Jawa Timur",Jenjang Pendidikan SMA,0.3802
6108,"Kab. Kapuas Hulu, Kalimantan Barat",Jenjang Pendidikan SMA,0.365
3505,"Kab. Blitar, Jawa Timur",Jenjang Pendidikan SMA,0.346
3174,"Kota Jakarta Barat, D.K.I. Jakarta",Jenjang Pendidikan SMA,0.3213
3372,"Kota Surakarta, Jawa Tengah",Jenjang Pendidikan SMA,0.316
3515,"Kab. Sidoarjo, Jawa Timur",Jenjang Pendidikan SMA,0.2938
3309,"Kab. Boyolali, Jawa Tengah",Jenjang Pendidikan SMA,0.2174
3172,"Kota Jakarta Timur, D.K.I. Jakarta",Jenjang Pendidikan SMA,0.1767
7326,"Kab. Toraja Utara, Sulawesi Selatan",Jenjang Pendidikan SMA,0
7504,"Kab. Bone Bolango, Gorontalo",Jenjang Pendidikan SMA,0
6471,"Kota Balikpapan, Kalimantan Timur",Jenjang Pendidikan SMA,0
7410,"Kab. Konawe Utara, Sulawesi Tenggara",Jenjang Pendidikan SMA,0
9416,"Kab. Yahukimo, Papua",Jenjang Pendidikan SMA,0
3312,"Kab. Wonogiri, Jawa Tengah",Jenjang Pendidikan SMA,0
1901,"Kab. Bangka, Bangka Belitung",Jenjang Pendidikan SMA,0
2104,"Kab. Lingga, Kepulauan Riau",Jenjang Pendidikan SMA,0
1705,"Kab. Seluma, Bengkulu",Jenjang Pendidikan SMA,0
1906,"Kab. Belitung Timur, Bangka Belitung",Jenjang Pendidikan SMA,0
1376,"Kota Payakumbuh, Sumatera Barat",Jenjang Pendidikan SMA,0
1220,"Kab. Padang Lawas utara, Sumatera Utara",Jenjang Pendidikan SMA,0
3101,"Kab. Kepulauan Seribu, D.K.I. Jakarta",Jenjang Pendidikan SMA,0
1206,"Kab. Toba Samosir, Sumatera Utara",Jenjang Pendidikan SMA,0
3571,"Kota Kediri, Jawa Timur",Jenjang Pendidikan SMA,0
6307,"Kab. Hulu Sungai Tengah, Kalimantan Selatan",Jenjang Pendidikan SMA,0
7111,"Kab. Bolaang Mongondow Timur, Sulawesi Utara",Jenjang Pendidikan SMA,0
3520,"Kab. Magetan, Jawa Timur",Jenjang Pendidikan SMA,0
5105,"Kab. Klungkung, Bali",Jenjang Pendidikan SMA,0
9101,"Kab. Fak-Fak, Papua Barat",Jenjang Pendidikan SMA,0
6206,"Kab. Sukamara, Kalimantan Tengah",Jenjang Pendidikan SMA,0
1707,"Kab. Lebong, Bengkulu",Jenjang Pendidikan SMA,0
3371,"Kota Magelang, Jawa Tengah",Jenjang Pendidikan SMA,0
6205,"Kab. Barito Utara, Kalimantan Tengah",Jenjang Pendidikan SMA,0
9413,"Kab. Boven Digoel, Papua",Jenjang Pendidikan SMA,0
1905,"Kab. Bangka Selatan, Bangka Belitung",Jenjang Pendidikan SMA,0
3376,"Kota Tegal, Jawa Tengah",Jenjang Pendidikan SMA,0
1372,"Kota Solok, Sumatera Barat",Jenjang Pendidikan SMA,0
9433,"kab. Puncak, Papua",Jenjang Pendidikan SMA,0
3574,"Kota Probolinggo, Jawa Timur",Jenjang Pendidikan SMA,0
1272,"Kota Tanjung Balai, Sumatera Utara",Jenjang Pendidikan SMA,0
6306,"Kab. Hulu Sungai Selatan, Kalimantan Selatan",Jenjang Pendidikan SMA,0
9408,"Kab. Kepulauan Yapen, Papua",Jenjang Pendidikan SMA,0
3573,"Kota Malang, Jawa Timur",Jenjang Pendidikan SMA,0
9428,"Kab. Memberamo Raya, Papua",Jenjang Pendidikan SMA,0
2105,"Kab. Kepulauan Anambas, Kepulauan Riau",Jenjang Pendidikan SMA,0
1702,"Kab. Rejang Lebong, Bengkulu",Jenjang Pendidikan SMA,0
3373,"Kota Salatiga, Jawa Tengah",Jenjang Pendidikan SMA,0
7322,"Kab. Luwu Utara, Sulawesi Selatan",Jenjang Pendidikan SMA,0
1377,"Kota Pariaman, Sumatera Barat",Jenjang Pendidikan SMA,0
5103,"Kab. Badung, Bali",Jenjang Pendidikan SMA,0
9419,"Kab. Sarmi, Papua",Jenjang Pendidikan SMA,0
3572,"Kota Blitar, Jawa Timur",Jenjang Pendidikan SMA,0
7110,"Kab. Bolaang Mongondow Selatan, Sulawesi Utara",Jenjang Pendidikan SMA,0
9429,"Kab. Nduga, Papua",Jenjang Pendidikan SMA,0
6474,"Kota Bontang, Kalimantan Timur",Jenjang Pendidikan SMA,0
9404,"Kab. Nabire, Papua",Jenjang Pendidikan SMA,0
9432,"Kab. Yalimo, Papua",Jenjang Pendidikan SMA,0
3575,"Kota Pasuruan, Jawa Timur",Jenjang Pendidikan SMA,0
6212,"Kab. Barito Timur, Kalimantan Tengah",Jenjang Pendidikan SMA,0
9415,"Kab. Asmat, Papua",Jenjang Pendidikan SMA,0
6571,"Kota Tarakan, Kalimantan Utara",Jenjang Pendidikan SMA,0
7301,"Kab. Kepulauan Selayar, Sulawesi Selatan",Jenjang Pendidikan SMA,0
1375,"Kota Bukittinggi, Sumatera Barat",Jenjang Pendidikan SMA,0
2103,"Kab. Natuna, Kepulauan Riau",Jenjang Pendidikan SMA,0
9420,"Kab. Keerom, Papua",Jenjang Pendidikan SMA,0
7109,"Kab. Minahasa Tenggara, Sulawesi Utara",Jenjang Pendidikan SMA,0
1971,"Kota Pangkalpinang, Bangka Belitung",Jenjang Pendidikan SMA,0
9103,"Kab. Teluk Wondama, Papua Barat",Jenjang Pendidikan SMA,0
8271,"Kota Ternate, Maluku Utara",Jenjang Pendidikan SMA,0
1373,"Kota Sawah Lunto, Sumatera Barat",Jenjang Pendidikan SMA,0
7601,"Kab. Majene, Sulawesi Barat",Jenjang Pendidikan SMA,0
9418,"Kab. Tolikara, Papua",Jenjang Pendidikan SMA,0
6308,"Kab. Hulu Sungai Utara, Kalimantan Selatan",Jenjang Pendidikan SMA,0
7107,"Kab. Bolaang Mongondow Utara, Sulawesi Utara",Jenjang Pendidikan SMA,0
6372,"Kota Banjarbaru, Kalimantan Selatan",Jenjang Pendidikan SMA,0
7503,"Kab. Pohuwato, Gorontalo",Jenjang Pendidikan SMA,0
9102,"Kab. Kaimana, Papua Barat",Jenjang Pendidikan SMA,0
6411,"Kab. Mahakam Ulu, Kalimantan Timur",Jenjang Pendidikan SMA,0
1672,"Kota Prabumulih, Sumatera Selatan",Jenjang Pendidikan SMA,0
1374,"Kota Padang Panjang, Sumatera Barat",Jenjang Pendidikan SMA,0
1223,"Kab. Labuhan Batu Utara, Sumatera Utara",Jenjang Pendidikan SMA,0
